"Notes"	"County"	"County Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval
	"Baldwin County, AL"	"01003"	"Alcoholic liver disease (K70)"	"GR113-094"	"2010"	"2010"	11	182265	Unreliable	Unreliable	2.4	8.6
	"Baldwin County, AL"	"01003"	"Alcoholic liver disease (K70)"	"GR113-094"	"2011"	"2011"	12	186717	Unreliable	Unreliable	2.7	9.0
	"Baldwin County, AL"	"01003"	"Alcoholic liver disease (K70)"	"GR113-094"	"2012"	"2012"	18	190790	Unreliable	Unreliable	4.7	13.0
	"Baldwin County, AL"	"01003"	"Alcoholic liver disease (K70)"	"GR113-094"	"2013"	"2013"	12	195540	Unreliable	Unreliable	2.5	8.4
	"Baldwin County, AL"	"01003"	"Alcoholic liver disease (K70)"	"GR113-094"	"2014"	"2014"	11	200111	Unreliable	Unreliable	1.7	6.2
	"Baldwin County, AL"	"01003"	"Alcoholic liver disease (K70)"	"GR113-094"	"2015"	"2015"	15	203709	Unreliable	Unreliable	3.4	10.3
	"Baldwin County, AL"	"01003"	"Alcoholic liver disease (K70)"	"GR113-094"	"2017"	"2017"	13	212628	Unreliable	Unreliable	2.4	8.3
	"Baldwin County, AL"	"01003"	"Alcoholic liver disease (K70)"	"GR113-094"	"2018"	"2018"	16	218022	Unreliable	Unreliable	2.9	8.9
	"Baldwin County, AL"	"01003"	"Alcoholic liver disease (K70)"	"GR113-094"	"2019"	"2019"	17	223234	Unreliable	Unreliable	3.7	11.0
	"Baldwin County, AL"	"01003"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"2012"	"2012"	18	190790	Unreliable	Unreliable	4.1	11.4
	"Baldwin County, AL"	"01003"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"2013"	"2013"	18	195540	Unreliable	Unreliable	4.4	12.0
	"Baldwin County, AL"	"01003"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"2014"	"2014"	17	200111	Unreliable	Unreliable	3.5	9.5
	"Baldwin County, AL"	"01003"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"2015"	"2015"	25	203709	12.3	9.3	5.9	13.8
	"Baldwin County, AL"	"01003"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"2016"	"2016"	20	208563	9.6	7.0	4.2	11.0
	"Baldwin County, AL"	"01003"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"2017"	"2017"	32	212628	15.0	11.9	7.9	17.0
	"Baldwin County, AL"	"01003"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"2018"	"2018"	21	218022	9.6	7.5	4.5	11.6
	"Baldwin County, AL"	"01003"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"2019"	"2019"	26	223234	11.6	7.9	5.0	11.8
	"Blount County, AL"	"01009"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"2016"	"2016"	10	57704	Unreliable	Unreliable	6.1	25.1
	"Blount County, AL"	"01009"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"2019"	"2019"	13	57826	Unreliable	Unreliable	8.1	25.9
	"Calhoun County, AL"	"01015"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"2011"	"2011"	15	117797	Unreliable	Unreliable	6.0	17.8
	"Calhoun County, AL"	"01015"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"2012"	"2012"	15	117296	Unreliable	Unreliable	6.0	18.4
	"Calhoun County, AL"	"01015"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"2013"	"2013"	10	116736	Unreliable	Unreliable	3.5	14.3
	"Calhoun County, AL"	"01015"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"2014"	"2014"	27	115916	23.3	17.9	11.7	26.2
	"Calhoun County, AL"	"01015"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"2015"	"2015"	24	115620	20.8	19.0	12.0	28.4
	"Calhoun County, AL"	"01015"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"2016"	"2016"	12	114611	Unreliable	Unreliable	3.8	13.6
	"Calhoun County, AL"	"01015"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"2017"	"2017"	17	114728	Unreliable	Unreliable	6.8	19.4
	"Calhoun County, AL"	"01015"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"2018"	"2018"	18	114277	Unreliable	Unreliable	6.7	18.3
	"Calhoun County, AL"	"01015"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"2019"	"2019"	21	113605	18.5	14.9	9.1	23.1
	"Chambers County, AL"	"01017"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"2014"	"2014"	10	34076	Unreliable	Unreliable	10.4	39.9
	"Colbert County, AL"	"01033"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"2015"	"2015"	12	54354	Unreliable	Unreliable	9.0	30.5
	"Colbert County, AL"	"01033"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"2017"	"2017"	12	54500	Unreliable	Unreliable	8.2	31.3
	"Colbert County, AL"	"01033"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"2018"	"2018"	10	54762	Unreliable	Unreliable	6.3	24.3
	"Cullman County, AL"	"01043"	"Alcoholic liver disease (K70)"	"GR113-094"	"2015"	"2015"	11	82005	Unreliable	Unreliable	5.1	19.7
	"Cullman County, AL"	"01043"	"Alcoholic liver disease (K70)"	"GR113-094"	"2016"	"2016"	12	82471	Unreliable	Unreliable	6.3	22.6
	"Cullman County, AL"	"01043"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"2014"	"2014"	11	81289	Unreliable	Unreliable	6.3	24.2
	"Cullman County, AL"	"01043"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"2015"	"2015"	12	82005	Unreliable	Unreliable	6.1	20.5
	"Cullman County, AL"	"01043"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"2017"	"2017"	10	82755	Unreliable	Unreliable	4.1	16.9
	"Cullman County, AL"	"01043"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"2018"	"2018"	11	83442	Unreliable	Unreliable	5.0	19.2
	"Cullman County, AL"	"01043"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"2019"	"2019"	17	83768	Unreliable	Unreliable	8.8	24.9
	"Dale County, AL"	"01045"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	"2012"	"2012"	11	50444	Unreliable	Unreliable	8.8	31.7
