"Notes"	"County"	"County Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval
	"Autauga County, AL"	"01001"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2010"	"2010"	33	54571	60.5	66.0	44.9	93.7
	"Autauga County, AL"	"01001"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2011"	"2011"	26	55267	47.0	53.2	34.4	78.5
	"Autauga County, AL"	"01001"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2012"	"2012"	43	55514	77.5	79.8	57.2	108.2
	"Autauga County, AL"	"01001"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2013"	"2013"	29	55246	52.5	54.1	36.0	78.2
	"Autauga County, AL"	"01001"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2014"	"2014"	38	55395	68.6	64.5	45.4	89.0
	"Autauga County, AL"	"01001"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2015"	"2015"	42	55347	75.9	70.5	50.6	95.6
	"Autauga County, AL"	"01001"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2016"	"2016"	37	55416	66.8	60.1	42.1	83.2
	"Autauga County, AL"	"01001"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2017"	"2017"	30	55504	54.1	47.6	31.9	68.3
	"Autauga County, AL"	"01001"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2018"	"2018"	45	55601	80.9	68.0	49.4	91.3
	"Autauga County, AL"	"01001"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2019"	"2019"	41	55869	73.4	60.9	43.7	82.6
	"Baldwin County, AL"	"01003"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2010"	"2010"	108	182265	59.3	47.9	38.7	57.0
	"Baldwin County, AL"	"01003"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2011"	"2011"	105	186717	56.2	42.8	34.5	51.0
	"Baldwin County, AL"	"01003"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2012"	"2012"	78	190790	40.9	31.4	24.8	39.3
	"Baldwin County, AL"	"01003"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2013"	"2013"	96	195540	49.1	35.8	28.9	43.8
	"Baldwin County, AL"	"01003"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2014"	"2014"	98	200111	49.0	36.5	29.6	44.6
	"Baldwin County, AL"	"01003"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2015"	"2015"	113	203709	55.5	39.3	31.9	46.6
	"Baldwin County, AL"	"01003"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2016"	"2016"	112	208563	53.7	38.8	31.5	46.0
	"Baldwin County, AL"	"01003"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2017"	"2017"	109	212628	51.3	35.9	29.1	42.7
	"Baldwin County, AL"	"01003"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2018"	"2018"	119	218022	54.6	37.5	30.7	44.3
	"Baldwin County, AL"	"01003"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2019"	"2019"	142	223234	63.6	41.7	34.7	48.6
	"Barbour County, AL"	"01005"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2010"	"2010"	12	27457	Unreliable	Unreliable	20.2	68.4
	"Barbour County, AL"	"01005"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2011"	"2011"	15	27119	Unreliable	Unreliable	25.9	76.2
	"Barbour County, AL"	"01005"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2012"	"2012"	11	27201	Unreliable	Unreliable	16.4	58.8
	"Barbour County, AL"	"01005"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2013"	"2013"	12	27076	Unreliable	Unreliable	20.2	68.3
	"Barbour County, AL"	"01005"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2014"	"2014"	16	26887	Unreliable	Unreliable	26.7	75.8
	"Barbour County, AL"	"01005"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2015"	"2015"	15	26489	Unreliable	Unreliable	26.1	76.9
	"Barbour County, AL"	"01005"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2016"	"2016"	10	25965	Unreliable	Unreliable	14.2	54.5
	"Barbour County, AL"	"01005"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2017"	"2017"	20	25270	79.1	62.2	37.4	97.1
	"Barbour County, AL"	"01005"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2018"	"2018"	12	24881	Unreliable	Unreliable	17.0	57.6
	"Barbour County, AL"	"01005"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2019"	"2019"	10	24686	Unreliable	Unreliable	14.2	59.0
	"Bibb County, AL"	"01007"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2011"	"2011"	18	22766	Unreliable	Unreliable	43.0	118.1
	"Bibb County, AL"	"01007"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2012"	"2012"	21	22597	92.9	86.8	53.0	134.0
	"Bibb County, AL"	"01007"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2013"	"2013"	22	22512	97.7	91.5	56.7	139.9
	"Bibb County, AL"	"01007"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2014"	"2014"	14	22506	Unreliable	Unreliable	30.7	94.3
	"Bibb County, AL"	"01007"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2015"	"2015"	21	22583	93.0	86.7	53.7	132.6
	"Bibb County, AL"	"01007"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2016"	"2016"	13	22643	Unreliable	Unreliable	24.3	77.9
	"Bibb County, AL"	"01007"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2017"	"2017"	17	22668	Unreliable	Unreliable	33.9	93.2
	"Bibb County, AL"	"01007"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2018"	"2018"	14	22400	Unreliable	Unreliable	29.1	89.4
	"Bibb County, AL"	"01007"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2019"	"2019"	15	22394	Unreliable	Unreliable	30.5	90.0
	"Blount County, AL"	"01009"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2010"	"2010"	38	57322	66.3	60.6	42.7	83.5
	"Blount County, AL"	"01009"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2011"	"2011"	41	57677	71.1	65.6	46.9	89.4
	"Blount County, AL"	"01009"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2012"	"2012"	56	57826	96.8	81.8	61.4	106.7
	"Blount County, AL"	"01009"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2013"	"2013"	42	57872	72.6	58.8	42.2	79.8
	"Blount County, AL"	"01009"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2014"	"2014"	54	57719	93.6	76.3	57.0	100.1
	"Blount County, AL"	"01009"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2015"	"2015"	49	57673	85.0	66.1	48.7	87.6
	"Blount County, AL"	"01009"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2016"	"2016"	59	57704	102.2	77.2	58.7	99.9
	"Blount County, AL"	"01009"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2017"	"2017"	76	58013	131.0	103.5	81.3	130.0
	"Blount County, AL"	"01009"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2018"	"2018"	64	57840	110.7	84.3	64.8	107.9
	"Blount County, AL"	"01009"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2019"	"2019"	49	57826	84.7	60.8	44.8	80.6
	"Butler County, AL"	"01013"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2010"	"2010"	11	20947	Unreliable	Unreliable	19.9	71.2
	"Butler County, AL"	"01013"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2011"	"2011"	18	20650	Unreliable	Unreliable	38.5	102.6
	"Butler County, AL"	"01013"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2012"	"2012"	15	20307	Unreliable	Unreliable	27.7	81.7
	"Butler County, AL"	"01013"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2014"	"2014"	19	20296	Unreliable	Unreliable	38.4	99.7
	"Butler County, AL"	"01013"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2015"	"2015"	10	20154	Unreliable	Unreliable	17.3	66.2
	"Butler County, AL"	"01013"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2016"	"2016"	15	19998	Unreliable	Unreliable	28.4	83.6
	"Butler County, AL"	"01013"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2017"	"2017"	14	19825	Unreliable	Unreliable	25.9	83.1
	"Butler County, AL"	"01013"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2018"	"2018"	26	19680	132.1	81.6	52.8	120.4
	"Calhoun County, AL"	"01015"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2010"	"2010"	81	118572	68.3	60.8	48.2	75.7
	"Calhoun County, AL"	"01015"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2011"	"2011"	86	117797	73.0	64.9	51.9	80.3
	"Calhoun County, AL"	"01015"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2012"	"2012"	63	117296	53.7	44.9	34.4	57.5
	"Calhoun County, AL"	"01015"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2013"	"2013"	84	116736	72.0	60.0	47.7	74.4
	"Calhoun County, AL"	"01015"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2014"	"2014"	98	115916	84.5	70.6	57.2	86.2
	"Calhoun County, AL"	"01015"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2015"	"2015"	97	115620	83.9	66.9	54.2	81.8
	"Calhoun County, AL"	"01015"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2016"	"2016"	102	114611	89.0	69.3	55.6	82.9
	"Calhoun County, AL"	"01015"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2017"	"2017"	110	114728	95.9	74.5	60.4	88.6
	"Calhoun County, AL"	"01015"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2018"	"2018"	134	114277	117.3	90.1	74.7	105.6
	"Calhoun County, AL"	"01015"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2019"	"2019"	122	113605	107.4	79.3	65.0	93.5
	"Chambers County, AL"	"01017"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2010"	"2010"	23	34215	67.2	52.3	32.8	79.2
	"Chambers County, AL"	"01017"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2011"	"2011"	22	33939	64.8	46.7	29.3	70.8
	"Chambers County, AL"	"01017"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2012"	"2012"	23	34064	67.5	49.2	31.2	73.8
	"Chambers County, AL"	"01017"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2013"	"2013"	21	34162	61.5	43.3	26.8	66.1
	"Chambers County, AL"	"01017"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2014"	"2014"	41	34076	120.3	84.5	60.4	115.0
	"Chambers County, AL"	"01017"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2015"	"2015"	30	34123	87.9	60.4	40.4	86.7
	"Chambers County, AL"	"01017"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2016"	"2016"	27	33843	79.8	56.5	36.9	82.8
	"Chambers County, AL"	"01017"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2017"	"2017"	31	33713	92.0	64.9	43.8	92.6
	"Chambers County, AL"	"01017"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2018"	"2018"	44	33615	130.9	91.5	66.2	123.3
	"Chambers County, AL"	"01017"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2019"	"2019"	29	33254	87.2	55.2	37.0	79.3
	"Cherokee County, AL"	"01019"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2010"	"2010"	26	25989	100.0	77.5	50.2	114.4
	"Cherokee County, AL"	"01019"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2011"	"2011"	27	26057	103.6	77.5	50.7	113.6
	"Cherokee County, AL"	"01019"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2012"	"2012"	24	26021	92.2	64.8	40.6	98.1
	"Cherokee County, AL"	"01019"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2013"	"2013"	30	26203	114.5	86.7	58.1	124.6
	"Cherokee County, AL"	"01019"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2014"	"2014"	22	26037	84.5	58.2	36.0	88.9
	"Cherokee County, AL"	"01019"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2015"	"2015"	18	25859	Unreliable	Unreliable	28.3	77.7
	"Cherokee County, AL"	"01019"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2016"	"2016"	19	25725	Unreliable	Unreliable	31.1	85.6
	"Cherokee County, AL"	"01019"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2017"	"2017"	23	25857	89.0	54.2	34.0	82.1
	"Cherokee County, AL"	"01019"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2018"	"2018"	18	26032	Unreliable	Unreliable	23.9	65.6
	"Cherokee County, AL"	"01019"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2019"	"2019"	38	26196	145.1	80.6	56.8	111.1
	"Chilton County, AL"	"01021"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2010"	"2010"	35	43643	80.2	75.7	52.5	105.8
	"Chilton County, AL"	"01021"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2011"	"2011"	40	43895	91.1	84.7	60.2	115.7
	"Chilton County, AL"	"01021"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	"2012"	"2012"	46	43819	105.0	93.1	67.9	124.6
