"Notes"	"County"	"County Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval
	"Baldwin County, AL"	"01003"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2010"	"2010"	10	182265	Unreliable	Unreliable	1.9	7.4
	"Baldwin County, AL"	"01003"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2011"	"2011"	17	186717	Unreliable	Unreliable	4.3	12.1
	"Baldwin County, AL"	"01003"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2012"	"2012"	18	190790	Unreliable	Unreliable	4.2	11.7
	"Baldwin County, AL"	"01003"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2013"	"2013"	13	195540	Unreliable	Unreliable	2.7	9.1
	"Baldwin County, AL"	"01003"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2014"	"2014"	16	200111	Unreliable	Unreliable	3.6	10.6
	"Baldwin County, AL"	"01003"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2016"	"2016"	12	208563	Unreliable	Unreliable	2.0	6.6
	"Baldwin County, AL"	"01003"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2017"	"2017"	13	212628	Unreliable	Unreliable	2.7	9.1
	"Baldwin County, AL"	"01003"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2018"	"2018"	14	218022	Unreliable	Unreliable	2.3	7.3
	"Baldwin County, AL"	"01003"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2019"	"2019"	21	223234	9.4	6.2	3.8	9.6
	"Baldwin County, AL"	"01003"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"2010"	"2010"	18	182265	Unreliable	Unreliable	5.0	13.3
	"Baldwin County, AL"	"01003"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"2011"	"2011"	13	186717	Unreliable	Unreliable	3.0	9.7
	"Baldwin County, AL"	"01003"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"2012"	"2012"	19	190790	Unreliable	Unreliable	4.5	11.6
	"Baldwin County, AL"	"01003"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"2013"	"2013"	14	195540	Unreliable	Unreliable	3.0	9.3
	"Baldwin County, AL"	"01003"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"2014"	"2014"	18	200111	Unreliable	Unreliable	3.9	10.4
	"Baldwin County, AL"	"01003"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"2015"	"2015"	14	203709	Unreliable	Unreliable	2.5	7.8
	"Baldwin County, AL"	"01003"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"2017"	"2017"	14	212628	Unreliable	Unreliable	2.5	7.6
	"Baldwin County, AL"	"01003"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"2018"	"2018"	14	218022	Unreliable	Unreliable	2.3	7.2
	"Baldwin County, AL"	"01003"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	"2019"	"2019"	15	223234	Unreliable	Unreliable	2.5	7.7
	"Calhoun County, AL"	"01015"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	"2010"	"2010"	12	118572	Unreliable	Unreliable	4.7	16.0
