"Notes"	"County"	"County Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval
	"Autauga County, AL"	"01001"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2010"	"2010"	24	54571	44.0	44.4	28.1	66.6
	"Autauga County, AL"	"01001"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2011"	"2011"	22	55267	39.8	40.7	25.2	62.2
	"Autauga County, AL"	"01001"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2012"	"2012"	44	55514	79.3	75.1	54.3	101.2
	"Autauga County, AL"	"01001"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2013"	"2013"	41	55246	74.2	65.2	46.6	88.8
	"Autauga County, AL"	"01001"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2014"	"2014"	35	55395	63.2	53.3	36.9	74.5
	"Autauga County, AL"	"01001"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2015"	"2015"	43	55347	77.7	65.5	47.2	88.5
	"Autauga County, AL"	"01001"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2016"	"2016"	31	55416	55.9	50.5	34.1	72.2
	"Autauga County, AL"	"01001"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2017"	"2017"	23	55504	41.4	35.3	22.4	53.0
	"Autauga County, AL"	"01001"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2018"	"2018"	26	55601	46.8	38.2	25.0	56.0
	"Autauga County, AL"	"01001"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2019"	"2019"	33	55869	59.1	47.3	32.4	66.8
	"Baldwin County, AL"	"01003"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2010"	"2010"	126	182265	69.1	52.0	42.8	61.1
	"Baldwin County, AL"	"01003"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2011"	"2011"	115	186717	61.6	46.7	38.0	55.4
	"Baldwin County, AL"	"01003"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2012"	"2012"	112	190790	58.7	43.5	35.3	51.6
	"Baldwin County, AL"	"01003"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2013"	"2013"	141	195540	72.1	52.4	43.6	61.3
	"Baldwin County, AL"	"01003"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2014"	"2014"	146	200111	73.0	51.4	42.9	59.8
	"Baldwin County, AL"	"01003"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2015"	"2015"	155	203709	76.1	52.6	44.2	61.1
	"Baldwin County, AL"	"01003"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2016"	"2016"	128	208563	61.4	41.6	34.3	48.9
	"Baldwin County, AL"	"01003"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2017"	"2017"	132	212628	62.1	41.8	34.6	49.0
	"Baldwin County, AL"	"01003"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2018"	"2018"	159	218022	72.9	47.8	40.3	55.4
	"Baldwin County, AL"	"01003"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2019"	"2019"	135	223234	60.5	38.5	31.8	45.1
	"Baldwin County, AL"	"01003"	"Malignant melanoma of skin (C43)"	"GR113-028"	"2014"	"2014"	11	200111	Unreliable	Unreliable	2.0	7.2
	"Baldwin County, AL"	"01003"	"Malignant melanoma of skin (C43)"	"GR113-028"	"2019"	"2019"	11	223234	Unreliable	Unreliable	1.7	6.7
	"Barbour County, AL"	"01005"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2010"	"2010"	29	27457	105.6	93.0	62.3	133.5
	"Barbour County, AL"	"01005"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2011"	"2011"	16	27119	Unreliable	Unreliable	27.8	79.1
	"Barbour County, AL"	"01005"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2012"	"2012"	18	27201	Unreliable	Unreliable	32.5	86.6
	"Barbour County, AL"	"01005"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2013"	"2013"	17	27076	Unreliable	Unreliable	28.3	77.9
	"Barbour County, AL"	"01005"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2014"	"2014"	12	26887	Unreliable	Unreliable	18.2	61.4
	"Barbour County, AL"	"01005"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	"2015"	"2015"	20	26489	75.5	54.8	33.0	85.6
