"Notes"	"County"	"County Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval
	"Autauga County, AL"	"01001"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2010"	"2010"	10	54571	Unreliable	Unreliable	8.7	36.1
	"Autauga County, AL"	"01001"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2013"	"2013"	12	55246	Unreliable	Unreliable	10.4	35.0
	"Autauga County, AL"	"01001"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2015"	"2015"	11	55347	Unreliable	Unreliable	8.8	31.6
	"Autauga County, AL"	"01001"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2017"	"2017"	11	55504	Unreliable	Unreliable	9.0	32.1
	"Autauga County, AL"	"01001"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2018"	"2018"	12	55601	Unreliable	Unreliable	9.5	32.3
	"Baldwin County, AL"	"01003"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2010"	"2010"	33	182265	18.1	14.3	9.7	20.1
	"Baldwin County, AL"	"01003"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2011"	"2011"	41	186717	22.0	16.9	12.1	23.0
	"Baldwin County, AL"	"01003"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2012"	"2012"	47	190790	24.6	19.1	13.9	25.6
	"Baldwin County, AL"	"01003"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2013"	"2013"	39	195540	19.9	15.6	11.0	21.5
	"Baldwin County, AL"	"01003"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2014"	"2014"	45	200111	22.5	17.0	12.3	22.9
	"Baldwin County, AL"	"01003"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2015"	"2015"	35	203709	17.2	12.0	8.3	16.8
	"Baldwin County, AL"	"01003"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2016"	"2016"	37	208563	17.7	12.5	8.7	17.4
	"Baldwin County, AL"	"01003"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2017"	"2017"	44	212628	20.7	14.5	10.5	19.5
	"Baldwin County, AL"	"01003"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2018"	"2018"	43	218022	19.7	13.6	9.7	18.5
	"Baldwin County, AL"	"01003"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2019"	"2019"	39	223234	17.5	11.0	7.8	15.2
	"Baldwin County, AL"	"01003"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2010"	"2010"	17	182265	Unreliable	Unreliable	4.1	11.2
	"Baldwin County, AL"	"01003"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2011"	"2011"	17	186717	Unreliable	Unreliable	3.7	10.2
	"Baldwin County, AL"	"01003"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2012"	"2012"	19	190790	Unreliable	Unreliable	4.3	11.4
	"Baldwin County, AL"	"01003"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2013"	"2013"	20	195540	10.2	7.5	4.5	11.8
	"Baldwin County, AL"	"01003"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2014"	"2014"	23	200111	11.5	7.9	4.9	12.0
	"Baldwin County, AL"	"01003"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2015"	"2015"	24	203709	11.8	8.3	5.2	12.4
	"Baldwin County, AL"	"01003"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2016"	"2016"	17	208563	Unreliable	Unreliable	3.3	9.4
	"Baldwin County, AL"	"01003"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2017"	"2017"	20	212628	9.4	6.4	3.9	10.0
	"Baldwin County, AL"	"01003"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2018"	"2018"	21	218022	9.6	6.2	3.8	9.5
	"Baldwin County, AL"	"01003"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2019"	"2019"	14	223234	Unreliable	Unreliable	2.2	6.9
	"Blount County, AL"	"01009"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2015"	"2015"	12	57673	Unreliable	Unreliable	7.7	26.0
	"Blount County, AL"	"01009"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2016"	"2016"	15	57704	Unreliable	Unreliable	11.5	33.8
	"Blount County, AL"	"01009"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2017"	"2017"	12	58013	Unreliable	Unreliable	8.4	28.3
	"Blount County, AL"	"01009"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2019"	"2019"	12	57826	Unreliable	Unreliable	7.6	25.7
	"Blount County, AL"	"01009"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2019"	"2019"	10	57826	Unreliable	Unreliable	5.8	24.0
	"Butler County, AL"	"01013"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2019"	"2019"	10	19448	Unreliable	Unreliable	15.0	57.5
	"Calhoun County, AL"	"01015"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2010"	"2010"	16	118572	Unreliable	Unreliable	7.2	21.1
	"Calhoun County, AL"	"01015"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2011"	"2011"	24	117797	20.4	17.0	10.9	25.3
	"Calhoun County, AL"	"01015"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2012"	"2012"	21	117296	17.9	15.3	9.3	23.6
	"Calhoun County, AL"	"01015"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2013"	"2013"	23	116736	19.7	16.4	10.3	24.8
	"Calhoun County, AL"	"01015"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2014"	"2014"	21	115916	18.1	15.1	9.2	23.3
	"Calhoun County, AL"	"01015"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2015"	"2015"	25	115620	21.6	16.9	10.8	25.2
	"Calhoun County, AL"	"01015"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2016"	"2016"	27	114611	23.6	18.5	12.1	27.1
	"Calhoun County, AL"	"01015"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2017"	"2017"	31	114728	27.0	21.4	14.4	30.6
	"Calhoun County, AL"	"01015"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2018"	"2018"	29	114277	25.4	19.6	12.9	28.5
	"Calhoun County, AL"	"01015"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2019"	"2019"	20	113605	17.6	12.2	7.3	19.0
	"Calhoun County, AL"	"01015"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2012"	"2012"	12	117296	Unreliable	Unreliable	4.7	15.8
	"Calhoun County, AL"	"01015"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2014"	"2014"	12	115916	Unreliable	Unreliable	3.8	13.0
	"Calhoun County, AL"	"01015"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2015"	"2015"	11	115620	Unreliable	Unreliable	3.4	12.2
	"Calhoun County, AL"	"01015"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2017"	"2017"	15	114728	Unreliable	Unreliable	5.5	16.9
	"Calhoun County, AL"	"01015"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2018"	"2018"	26	114277	22.8	15.6	10.1	23.0
	"Calhoun County, AL"	"01015"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2019"	"2019"	12	113605	Unreliable	Unreliable	3.7	13.1
	"Chambers County, AL"	"01017"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2011"	"2011"	10	33939	Unreliable	Unreliable	10.6	40.6
	"Chambers County, AL"	"01017"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2012"	"2012"	14	34064	Unreliable	Unreliable	15.4	47.3
	"Chambers County, AL"	"01017"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2017"	"2017"	10	33713	Unreliable	Unreliable	11.2	46.3
	"Chambers County, AL"	"01017"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	"2015"	"2015"	10	34123	Unreliable	Unreliable	9.2	35.3
	"Chilton County, AL"	"01021"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	"2013"	"2013"	11	43951	Unreliable	Unreliable	10.6	38.0
